latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2020-04-24,1983,423,jurong west ave 1,8,jw,88,0,0,60,28,0,0,0,0,1.3508614,103.7254507,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,424,jurong west ave 1,4,jw,16,0,0,8,8,0,0,0,0,1.351057551,103.7248859,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,435,jurong west st 42,4,jw,32,0,0,8,24,0,0,0,0,1.3521101130000002,103.7236879,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,438,jurong west ave 1,4,jw,39,0,0,23,16,0,0,0,0,1.351409993,103.7236008,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,440,jurong west ave 1,8,jw,117,0,0,65,51,0,1,0,0,1.351311469,103.7228363,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,437,jurong west ave 1,16,jw,104,0,0,0,14,90,0,0,0,1.351571341,103.7239646,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,426,jurong west ave 1,16,jw,118,0,0,0,20,98,0,0,0,1.3515913940000002,103.7246401,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,427,jurong west ave 1,12,jw,98,0,0,0,16,82,0,0,0,1.351313736,103.7255967,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,429,jurong west ave 1,4,jw,26,0,0,15,11,0,0,0,0,1.351925131,103.7244968,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,428,jurong west ave 1,4,jw,19,0,0,9,10,0,0,0,0,1.351599135,103.7252876,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,436,jurong west ave 1,12,jw,98,0,0,0,16,82,0,0,0,1.352086895,103.722865,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,431,jurong west ave 1,12,jw,120,0,0,12,108,0,0,0,0,1.352303065,103.7246322,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,430,jurong west ave 1,12,jw,131,0,0,1,130,0,0,0,0,1.351954311,103.7256226,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,439,jurong west ave 1,4,jw,16,0,0,8,8,0,0,0,0,1.351497687,103.7232438,j52,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,722,bedok reservoir rd,13,bd,100,0,0,0,52,48,0,0,0,1.336636993,103.9282078,b60,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,723,bedok reservoir rd,11,bd,94,0,0,0,64,30,0,0,0,1.3369543940000002,103.9289606,b60,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,724,bedok reservoir rd,13,bd,120,0,0,0,120,0,0,0,0,1.33714404,103.9284338,b60,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1984,725,bedok reservoir rd,17,bd,96,0,0,0,0,0,96,0,0,1.337645866,103.9289908,b60,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,456,jurong west st 41,10,jw,130,0,0,95,33,1,1,0,0,1.350675728,103.7200224,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,457,jurong west st 41,12,jw,110,0,0,66,44,0,0,0,0,1.350698225,103.7209051,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,458,jurong west st 41,12,jw,110,0,0,0,110,0,0,0,0,1.3502106930000002,103.7200319,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,459,jurong west st 41,12,jw,110,0,0,66,44,0,0,0,0,1.350329045,103.7209118,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,460,jurong west st 41,12,jw,110,0,0,0,110,0,0,0,0,1.3499193180000002,103.7206923,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,461,jurong west st 41,12,jw,88,0,0,0,12,76,0,0,0,1.349556426,103.7208013,j39,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,721,bedok reservoir rd,17,bd,86,0,0,0,0,0,86,0,0,1.336292448,103.9261017,b59,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,718,bedok reservoir rd,11,bd,240,0,0,0,200,40,0,0,0,1.336630599,103.9257485,b59,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,717,bedok reservoir rd,11,bd,133,0,0,0,40,93,0,0,0,1.337552089,103.9254493,b59,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,716,bedok reservoir rd,17,bd,80,0,0,0,0,0,80,0,0,1.337837952,103.9249737,b59,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,309,jurong east st 32,13,je,120,0,0,0,24,96,0,0,0,1.347290586,103.7339164,j19,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,9.99,n
2020-04-24,1983,313,jurong east st 32,10,je,90,0,0,54,36,0,0,0,0,1.34715456,103.7333487,j19,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,9.99,n
2020-04-24,1984,310,jurong east st 32,13,je,120,0,0,0,72,48,0,0,0,1.348208363,103.7337993,j19,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,9.99,n
2020-04-24,1983,465,jurong west st 41,12,jw,110,0,0,0,110,0,0,0,0,1.350125959,103.7232096,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,464,jurong west st 41,12,jw,110,0,0,66,44,0,0,0,0,1.350300629,103.7223139,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,463,jurong west st 41,10,jw,128,0,0,95,32,0,1,0,0,1.350576987,103.7232411,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,462,jurong west st 41,12,jw,110,0,0,66,44,0,0,0,0,1.350659666,103.7223482,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,467,jurong west st 41,12,jw,88,0,0,0,12,76,0,0,0,1.349491164,103.7225451,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,466,jurong west st 41,12,jw,110,0,0,0,110,0,0,0,0,1.3498485619999998,103.722671,j40,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1983,166,tampines st 12,8,tap,102,0,0,0,102,0,0,0,0,1.348821007,103.9464334,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,161,tampines st 12,11,tap,160,0,0,50,110,0,0,0,0,1.350000848,103.9459783,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,165,tampines st 12,11,tap,100,0,0,0,16,84,0,0,0,1.349259623,103.9458595,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,164,tampines st 12,11,tap,153,0,0,47,106,0,0,0,0,1.349621514,103.9460007,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,163,tampines st 12,11,tap,120,0,0,0,120,0,0,0,0,1.349532231,103.9474591,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,142,tampines st 12,11,tap,80,0,0,0,12,68,0,0,0,1.348697122,103.9448596,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,162,tampines st 12,11,tap,80,0,0,0,12,68,0,0,0,1.349904964,103.9471398,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,141,tampines st 12,11,tap,120,0,0,0,120,0,0,0,0,1.348248953,103.9449207,t13,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,151,tampines st 12,11,tap,116,0,0,0,0,0,116,0,0,1.351400474,103.9437934,t11,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,149,tampines st 12,11,tap,116,0,0,0,0,0,116,0,0,1.3514019919999998,103.9427273,t11,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,150,tampines st 12,11,tap,111,0,0,74,36,0,1,0,0,1.3509461,103.9432601,t11,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1984,148,tampines ave 5,11,tap,90,0,0,0,0,0,90,0,0,1.350613171,103.94225,t11,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,18,joo seng rd,13,tp,114,0,0,0,114,0,0,0,0,1.336849222,103.8811415,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,15,joo seng rd,12,tp,150,0,0,0,150,0,0,0,0,1.335501322,103.8802315,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,17,joo seng rd,13,tp,152,0,0,0,152,0,0,0,0,1.33616231,103.881376,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,16,joo seng rd,18,tp,68,0,0,0,17,51,0,0,0,1.336477172,103.8803459,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,13,joo seng rd,9,tp,48,0,0,0,48,0,0,0,0,1.337775693,103.8846465,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,12,joo seng rd,19,tp,72,0,0,0,18,54,0,0,0,1.335853855,103.8789327,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,14,joo seng rd,19,tp,72,0,0,0,18,54,0,0,0,1.336073653,103.8798538,ua5,surface car park,electronic parking,7am-10.30pm,no,no,0,5.4,n
2020-04-24,1983,45,lengkok bahru,4,bm,16,0,0,0,0,16,0,0,0,1.286742975,103.8126313,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1983,46,lengkok bahru,12,bm,88,0,0,0,66,22,0,0,0,1.287077496,103.8127058,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1983,44,lengkok bahru,4,bm,16,0,0,0,0,16,0,0,0,1.286850982,103.8117125,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1983,47,lengkok bahru,12,bm,88,0,0,0,66,22,0,0,0,1.287151475,103.8118327,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1986,43,lengkok bahru,4,bm,28,0,0,0,22,6,0,0,0,1.286955402,103.8110008,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1986,48,lengkok bahru,12,bm,121,0,0,0,81,40,0,0,0,1.287277396,103.8109636,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1986,51,lengkok bahru,12,bm,132,0,0,0,74,58,0,0,0,1.2876134259999998,103.8122721,bm13,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1983,707,yishun ave 5,12,ys,154,0,0,132,22,0,0,0,0,1.428934889,103.8277162,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,710,yishun ave 5,12,ys,154,0,0,132,22,0,0,0,0,1.428217798,103.8277613,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,712,yishun ave 5,12,ys,153,0,0,130,22,0,1,0,0,1.42785215,103.8277813,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,706,yishun ave 5,12,ys,172,0,0,146,22,1,3,0,0,1.428866921,103.828909,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,709,yishun ave 5,12,ys,150,0,0,124,22,2,2,0,0,1.428569002,103.8277354,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,708,yishun ave 5,4,ys,32,0,0,24,8,0,0,0,0,1.428715494,103.8271691,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,711,yishun ave 5,4,ys,32,0,0,24,8,0,0,0,0,1.4280012030000002,103.827147,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,701,yishun ave 5,12,ys,175,0,0,152,22,0,1,0,0,1.4299545569999998,103.8288352,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1985,716,yishun st 71,10,ys,104,0,0,63,32,9,0,0,0,1.426157266,103.8274494,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,2001,701b,yishun ave 5,15,ys,169,0,27,0,0,0,0,142,0,1.4298337819999998,103.8273843,y7,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,111,clementi st 13,13,cl,72,0,0,0,0,0,72,0,0,1.323216054,103.7711261,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,110,clementi st 13,4,cl,24,0,0,0,0,0,24,0,0,1.322845078,103.7708988,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,116,clementi st 13,15,cl,98,0,0,0,0,0,98,0,0,1.324112539,103.771925,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,113,clementi st 13,13,cl,96,0,0,0,96,0,0,0,0,1.323684011,103.7701323,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,114,clementi st 13,13,cl,72,0,0,0,0,72,0,0,0,1.323915477,103.7706295,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,118,clementi st 13,15,cl,140,0,0,0,140,0,0,0,0,1.324917987,103.7718911,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,115,clementi st 13,15,cl,98,0,0,0,0,0,98,0,0,1.323545133,103.7713288,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,117,clementi st 13,15,cl,140,0,0,0,140,0,0,0,0,1.324460582,103.77118459999998,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,112,clementi st 13,4,cl,24,0,0,0,0,0,24,0,0,1.323301238,103.7698535,c24,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,132,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.334175483,103.8656107,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,130,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.334449431,103.8655637,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,127,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.335034455,103.8655056,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,123,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.335210638,103.8657763,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,122,potong pasir ave 1,23,tp,123,0,0,0,42,81,0,0,0,1.33493172,103.866125,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,131,potong pasir ave 1,4,tp,16,0,0,0,0,0,16,0,0,1.334383271,103.8653121,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,129,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.334761505,103.8655426,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,124,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.335347022,103.8654516,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,126,potong pasir ave 1,4,tp,12,0,0,0,0,0,12,0,0,1.334972463,103.8652343,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,128,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.334803977,103.8657878,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,133,potong pasir ave 1,4,tp,12,0,0,0,0,0,12,0,0,1.33431719,103.8658795,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,125,potong pasir ave 1,4,tp,8,0,0,0,0,0,8,0,0,1.33541494,103.8651688,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1984,121,potong pasir ave 1,21,tp,177,0,0,52,62,62,1,0,0,1.335760292,103.865597,pp4,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1983,320,jurong east st 31,13,je,120,0,0,0,72,48,0,0,0,1.348409308,103.7305607,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,321,jurong east st 31,10,je,90,0,0,54,36,0,0,0,0,1.348358186,103.7300922,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,324,jurong east st 31,13,je,96,0,0,0,57,39,0,0,0,1.34844973,103.7296098,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,317,jurong east st 31,13,je,162,0,0,0,108,54,0,0,0,1.346679835,103.7311419,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,326,jurong east st 31,4,je,12,0,0,12,0,0,0,0,0,1.349021824,103.7296093,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,328,jurong east st 31,13,je,96,0,0,0,54,42,0,0,0,1.349470123,103.7299557,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,323,jurong east st 31,15,je,76,0,0,0,0,0,76,0,0,1.348390137,103.7289864,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,322a,jurong east st 31,11,je,80,0,0,0,0,0,80,0,0,1.347670587,103.7289311,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,322,jurong east st 31,13,je,120,0,0,0,24,96,0,0,0,1.3480379319999998,103.7291655,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,325,jurong east st 31,15,je,76,0,0,0,0,0,76,0,0,1.348803421,103.7289844,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,327,jurong east st 31,15,je,76,0,0,0,0,0,76,0,0,1.3491231769999998,103.7289861,j21,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,119,bt batok west ave 6,11,bb,80,0,0,0,80,0,0,0,0,1.350421977,103.7468036,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,118,bt batok west ave 6,8,bb,88,0,0,0,88,0,0,0,0,1.350009516,103.7464996,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,116,bt batok west ave 6,12,bb,134,0,0,0,134,0,0,0,0,1.349628665,103.7463811,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,115,bt batok west ave 6,25,bb,96,0,0,0,0,96,0,0,0,1.349183197,103.7465668,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,117,bt batok west ave 6,25,bb,96,0,0,0,0,96,0,0,0,1.349965559,103.7471421,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,132,bt batok west ave 6,4,bb,20,0,0,12,8,0,0,0,0,1.350652438,103.7456252,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,131,bt batok west ave 6,12,bb,110,0,0,66,44,0,0,0,0,1.35073333,103.7462613,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,130,bt batok west ave 6,12,bb,132,0,0,66,66,0,0,0,0,1.35106126,103.7458574,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,129,bt batok west ave 6,12,bb,132,0,0,66,66,0,0,0,0,1.3514297519999998,103.7460307,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1984,111,bt batok west ave 6,25,bb,96,0,0,0,0,96,0,0,0,1.348406443,103.7459949,u2,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1983,157,tampines st 12,12,tap,153,0,0,130,22,0,1,0,0,1.3510732909999998,103.94500390000002,t12,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,160,tampines st 12,12,tap,88,0,0,0,12,76,0,0,0,1.350702366,103.9451836,t12,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,158,tampines st 12,12,tap,110,0,0,0,110,0,0,0,0,1.351414561,103.945859,t12,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,159,tampines st 12,12,tap,132,0,0,0,132,0,0,0,0,1.351041308,103.9460515,t12,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,156,tampines st 12,11,tap,84,0,0,0,0,0,84,0,0,1.351621944,103.94509,t12,surface car park,electronic parking,7am-10.30pm,no,no,0,0.0,n
2020-04-24,1983,132,lor ah soo,13,hg,84,0,0,0,0,0,84,0,0,1.3508529969999998,103.8863299,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,130,lor ah soo,14,hg,104,0,0,0,104,0,0,0,0,1.351280048,103.88648990000002,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,128,lor ah soo,13,hg,84,0,0,0,0,0,84,0,0,1.351723552,103.8864872,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1983,134,lor ah soo,14,hg,103,0,0,0,103,0,0,0,0,1.3504646830000002,103.8865094,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,135,lor ah soo,15,hg,194,0,0,14,112,68,0,0,0,1.350082327,103.8862173,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
2020-04-24,1984,137,lor ah soo,11,hg,132,0,0,0,124,8,0,0,0,1.349053216,103.8866402,hg20,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,4.5,n
